id,ºéË®¸ÅÂÊ,
1413485,0.511572078,
1413486,0.519980538,
1413487,0.486353048,
1413488,0.478726601,
1413489,0.482313896,
1413490,0.525937022,
1413491,0.542989829,
1413492,0.480563098,
1413493,0.552502115,
1413494,0.47166081,
1413495,0.515520024,
1413496,0.490708933,
1413497,0.499146924,
1413498,0.49716428,
1413499,0.516669314,
1413500,0.502344899,
1413501,0.506012349,
1413502,0.527860279,
1413503,0.466036734,
1413504,0.483728409,
1413505,0.508952004,
1413506,0.487351951,
1413507,0.476343431,
1413508,0.481387157,
1413509,0.476433642,
1413510,0.5035272,
1413511,0.480647859,
1413512,0.434965918,
1413513,0.511525588,
1413514,0.524201595,
1413515,0.563296386,
1413516,0.492855998,
1413517,0.488190449,
1413518,0.537341264,
1413519,0.50759934,
1413520,0.463800553,
1413521,0.498442965,
1413522,0.535212913,
1413523,0.547104261,
1413524,0.512147945,
1413525,0.48113343,
1413526,0.471734958,
1413527,0.478067004,
1413528,0.507273981,
1413529,0.49030854,
1413530,0.529060549,
1413531,0.513418317,
1413532,0.497028011,
1413533,0.50860242,
1413534,0.4629043,
1413535,0.533865921,
1413536,0.432040081,
1413537,0.512115481,
1413538,0.533557508,
1413539,0.451194281,
1413540,0.562715293,
1413541,0.487464281,
1413542,0.470636285,
1413543,0.488102853,
1413544,0.523615628,
1413545,0.483083605,
1413546,0.549000726,
1413547,0.519581634,
1413548,0.52694046,
1413549,0.503459379,
1413550,0.530097964,
1413551,0.529039755,
1413552,0.458464886,
1413553,0.491685638,
1413554,0.494110435,
1413555,0.491502899,
1413556,0.537864701,
1413557,0.472755009,
1413558,0.562488763,
1413559,0.513856167,
1413560,0.516951902,
1413561,0.487243301,
1413562,0.537462484,
1413563,0.477140483,
1413564,0.547506094,
1413565,0.49706476,
1413566,0.487317297,
1413567,0.542123015,
1413568,0.492144135,
1413569,0.521593099,
1413570,0.503098282,
1413571,0.523970406,
1413572,0.52325035,
1413573,0.473695354,
1413574,0.517169838,
1413575,0.457713468,
1413576,0.506453991,
1413577,0.504133135,
1413578,0.511732765,
1413579,0.513556333,
1413580,0.527455759,
1413581,0.510153119,
1413582,0.526955195,
1413583,0.508028722,
1413584,0.508069378,
1413585,0.476264424,
1413586,0.504245684,
1413587,0.51327133,
1413588,0.530049769,
1413589,0.537711439,
1413590,0.52219886,
1413591,0.498441654,
1413592,0.511609463,
1413593,0.481887889,
1413594,0.53332967,
1413595,0.507726606,
1413596,0.519626191,
1413597,0.482759754,
1413598,0.498794159,
1413599,0.523109489,
1413600,0.521094194,
1413601,0.483030251,
1413602,0.536369234,
1413603,0.482263054,
1413604,0.527891135,
1413605,0.455216381,
1413606,0.512626499,
1413607,0.527415684,
1413608,0.503591595,
1413609,0.503789936,
1413610,0.503538169,
1413611,0.486908485,
1413612,0.458515741,
1413613,0.462693065,
1413614,0.46364472,
1413615,0.528882447,
1413616,0.540051043,
1413617,0.557902403,
1413618,0.508900947,
1413619,0.488854884,
1413620,0.542277673,
1413621,0.467380297,
1413622,0.456565206,
1413623,0.547879476,
1413624,0.519817028,
1413625,0.518142708,
1413626,0.471906927,
1413627,0.548219942,
1413628,0.512419276,
1413629,0.548289828,
1413630,0.560916779,
1413631,0.498971994,
1413632,0.526701592,
1413633,0.509056848,
1413634,0.567998162,
1413635,0.556991847,
1413636,0.5223653,
1413637,0.497355798,
1413638,0.45277656,
1413639,0.492024467,
1413640,0.501552306,
1413641,0.461899285,
1413642,0.560824358,
1413643,0.525277073,
1413644,0.494232286,
1413645,0.493049347,
1413646,0.519525242,
1413647,0.550430279,
1413648,0.436405014,
1413649,0.517501726,
1413650,0.526897337,
1413651,0.505986722,
1413652,0.528653418,
1413653,0.527709117,
1413654,0.487281829,
1413655,0.523673984,
1413656,0.502793462,
1413657,0.555864279,
1413658,0.498905454,
1413659,0.523583386,
1413660,0.498017847,
1413661,0.574934134,
1413662,0.47724101,
1413663,0.504900998,
1413664,0.503533793,
1413665,0.466144055,
1413666,0.490675172,
1413667,0.48773702,
1413668,0.544962995,
1413669,0.543581314,
1413670,0.468928858,
1413671,0.463009511,
1413672,0.462910001,
1413673,0.487434452,
1413674,0.438151077,
1413675,0.544401136,
1413676,0.486429136,
1413677,0.491269486,
1413678,0.47174472,
1413679,0.51144344,
1413680,0.511759367,
1413681,0.527662225,
1413682,0.518589676,
1413683,0.554087292,
1413684,0.561229661,
1413685,0.451170967,
1413686,0.507235878,
1413687,0.462815614,
1413688,0.491162852,
1413689,0.506815845,
1413690,0.536815724,
1413691,0.523555997,
1413692,0.474205847,
1413693,0.497231952,
1413694,0.501715437,
1413695,0.481675485,
1413696,0.491988224,
1413697,0.468751576,
1413698,0.489797175,
1413699,0.527525139,
1413700,0.49708443,
1413701,0.513326373,
1413702,0.517992496,
1413703,0.484478241,
1413704,0.547056926,
1413705,0.446556675,
1413706,0.547547488,
1413707,0.491689342,
1413708,0.506542546,
1413709,0.527675482,
1413710,0.481466889,
1413711,0.52490151,
1413712,0.487813362,
1413713,0.492640214,
1413714,0.509984283,
1413715,0.524623867,
1413716,0.492449003,
1413717,0.513447234,
1413718,0.441221417,
1413719,0.502861164,
1413720,0.502038337,
1413721,0.548736453,
1413722,0.479859749,
1413723,0.502732294,
1413724,0.522596841,
1413725,0.521727777,
1413726,0.493674309,
1413727,0.497631196,
1413728,0.519111221,
1413729,0.497315876,
1413730,0.518977394,
1413731,0.53535357,
1413732,0.521795963,
1413733,0.528161753,
1413734,0.492751241,
1413735,0.516191943,
1413736,0.512673233,
1413737,0.502848265,
1413738,0.550381284,
1413739,0.516914799,
1413740,0.485741261,
1413741,0.445789919,
1413742,0.518080446,
1413743,0.518698126,
1413744,0.518371861,
1413745,0.540075323,
1413746,0.525032681,
1413747,0.447103505,
1413748,0.535295536,
1413749,0.492570319,
1413750,0.481672114,
1413751,0.525595299,
1413752,0.477768068,
1413753,0.467742274,
1413754,0.492898724,
1413755,0.47314781,
1413756,0.4741275,
1413757,0.461065682,
1413758,0.493201228,
1413759,0.528121777,
1413760,0.531349597,
1413761,0.548310615,
1413762,0.503270935,
1413763,0.543496486,
1413764,0.498108446,
1413765,0.497381749,
1413766,0.558546522,
1413767,0.472092992,
1413768,0.549175854,
1413769,0.525210117,
1413770,0.516856563,
1413771,0.504323964,
1413772,0.461973732,
1413773,0.500533131,
1413774,0.497300696,
1413775,0.487995075,
1413776,0.547115179,
1413777,0.541264729,
1413778,0.50784401,
1413779,0.49134758,
1413780,0.526386458,
1413781,0.491999794,
1413782,0.528061433,
1413783,0.457148513,
1413784,0.481257561,
1413785,0.488009489,
1413786,0.527555245,
1413787,0.512021667,
1413788,0.534519559,
1413789,0.535208076,
1413790,0.505261774,
1413791,0.535192083,
1413792,0.572758191,
1413793,0.428306017,
1413794,0.542920834,
1413795,0.514028593,
1413796,0.516772269,
1413797,0.497236274,
1413798,0.516479848,
1413799,0.49243756,
1413800,0.566598931,
1413801,0.510187815,
1413802,0.47872941,
1413803,0.541665288,
1413804,0.518262242,
1413805,0.503362691,
1413806,0.47080676,
1413807,0.526136739,
1413808,0.528521179,
1413809,0.506520676,
1413810,0.422789685,
1413811,0.471894486,
1413812,0.518964231,
1413813,0.560556485,
1413814,0.495620296,
1413815,0.507963457,
1413816,0.472296232,
1413817,0.481955841,
1413818,0.496016831,
1413819,0.507570967,
1413820,0.491736521,
1413821,0.499216629,
1413822,0.483019167,
1413823,0.551917363,
1413824,0.488771865,
1413825,0.480855227,
1413826,0.492170154,
1413827,0.500463846,
1413828,0.527877713,
1413829,0.503775079,
1413830,0.46360834,
1413831,0.510923276,
1413832,0.507388345,
1413833,0.468219236,
1413834,0.479687382,
1413835,0.481194169,
1413836,0.472106022,
1413837,0.522106924,
1413838,0.52362678,
1413839,0.498114249,
1413840,0.523206819,
1413841,0.504329515,
1413842,0.492398405,
1413843,0.507193878,
1413844,0.503181194,
1413845,0.535081788,
1413846,0.523029197,
1413847,0.526221832,
1413848,0.51744982,
1413849,0.4886777,
1413850,0.509048707,
1413851,0.457230158,
1413852,0.501147375,
1413853,0.543230024,
1413854,0.561161799,
1413855,0.524450617,
1413856,0.537490072,
1413857,0.440963761,
1413858,0.458969289,
1413859,0.489332091,
1413860,0.522283235,
1413861,0.576586417,
1413862,0.511545708,
1413863,0.491354611,
1413864,0.513923315,
1413865,0.4941514,
1413866,0.481956726,
1413867,0.558355548,
1413868,0.522933427,
1413869,0.501821679,
1413870,0.527154111,
1413871,0.527497199,
1413872,0.51446532,
1413873,0.498374077,
1413874,0.503394895,
1413875,0.556133091,
1413876,0.498363982,
1413877,0.47728917,
1413878,0.520099882,
1413879,0.523186456,
1413880,0.498562435,
1413881,0.487905931,
1413882,0.515292829,
1413883,0.567867438,
1413884,0.507760712,
1413885,0.482525849,
1413886,0.448763427,
1413887,0.483359705,
1413888,0.553371109,
1413889,0.511338463,
1413890,0.482109136,
1413891,0.524202456,
1413892,0.498840965,
1413893,0.518353315,
1413894,0.542196107,
1413895,0.526766651,
1413896,0.534539543,
1413897,0.520947331,
1413898,0.487258551,
1413899,0.463746186,
1413900,0.527934856,
1413901,0.501003735,
1413902,0.493427066,
1413903,0.50360876,
1413904,0.57032884,
1413905,0.468843844,
1413906,0.541780173,
1413907,0.513615275,
1413908,0.526622058,
1413909,0.526304824,
1413910,0.467259894,
1413911,0.502126786,
1413912,0.528414036,
1413913,0.50630683,
1413914,0.501735369,
1413915,0.483822805,
1413916,0.502057453,
1413917,0.527812566,
1413918,0.555149584,
1413919,0.496886353,
1413920,0.486921572,
1413921,0.446072781,
1413922,0.510718047,
1413923,0.498496192,
1413924,0.527555283,
1413925,0.496059853,
1413926,0.535027506,
1413927,0.46353157,
1413928,0.477882914,
1413929,0.467386291,
1413930,0.534223106,
1413931,0.556916338,
1413932,0.493269849,
1413933,0.492494456,
1413934,0.506967046,
1413935,0.523539414,
1413936,0.487496292,
1413937,0.518075954,
1413938,0.446961071,
1413939,0.52119816,
1413940,0.53264869,
1413941,0.507368435,
1413942,0.507725791,
1413943,0.513282651,
1413944,0.47114993,
1413945,0.533803101,
1413946,0.549942691,
1413947,0.505751231,
1413948,0.516548648,
1413949,0.536499547,
1413950,0.510019042,
1413951,0.532556872,
1413952,0.507493922,
1413953,0.548418399,
1413954,0.451505783,
1413955,0.520746217,
1413956,0.483219936,
1413957,0.506777579,
1413958,0.487235209,
1413959,0.531362022,
1413960,0.513080408,
1413961,0.556862105,
1413962,0.5009596,
1413963,0.518224751,
1413964,0.476233629,
1413965,0.469343473,
1413966,0.518154725,
1413967,0.501207341,
1413968,0.499261514,
1413969,0.536140857,
1413970,0.505862085,
1413971,0.468001054,
1413972,0.511359616,
1413973,0.513856419,
1413974,0.52549839,
1413975,0.53900258,
1413976,0.490137812,
1413977,0.463033008,
1413978,0.556873393,
1413979,0.466192645,
1413980,0.513920946,
1413981,0.486316469,
1413982,0.487599126,
1413983,0.476433181,
1413984,0.511798337,
1413985,0.49707837,
1413986,0.538295147,
1413987,0.495077338,
1413988,0.461089431,
1413989,0.494041107,
1413990,0.493173729,
1413991,0.521993964,
1413992,0.517477094,
1413993,0.50217178,
1413994,0.491212806,
1413995,0.474012661,
1413996,0.492573447,
1413997,0.484076957,
1413998,0.492210742,
1413999,0.531813743,
1414000,0.507295905,
1414001,0.49018954,
1414002,0.486152324,
1414003,0.511769161,
1414004,0.502651758,
1414005,0.494504898,
1414006,0.501628139,
1414007,0.532669553,
1414008,0.46476618,
1414009,0.521526596,
1414010,0.507863267,
1414011,0.502170254,
1414012,0.491913294,
1414013,0.526267391,
1414014,0.515501898,
1414015,0.496613429,
1414016,0.49250645,
1414017,0.521369787,
1414018,0.549974726,
1414019,0.497077732,
1414020,0.539674818,
1414021,0.497244428,
1414022,0.521736861,
1414023,0.492602652,
1414024,0.526871923,
1414025,0.493386439,
1414026,0.511550123,
1414027,0.506863139,
1414028,0.515986566,
1414029,0.513988964,
1414030,0.527424905,
1414031,0.522879689,
1414032,0.488357077,
1414033,0.491982259,
1414034,0.497311141,
1414035,0.508149698,
1414036,0.515862636,
1414037,0.503854378,
1414038,0.509948814,
1414039,0.492816918,
1414040,0.481272904,
1414041,0.44729785,
1414042,0.493363396,
1414043,0.520724751,
1414044,0.499262909,
1414045,0.42688359,
1414046,0.502172576,
1414047,0.507511421,
1414048,0.490741327,
1414049,0.482137459,
1414050,0.561947366,
1414051,0.54751758,
1414052,0.540519071,
1414053,0.552736306,
1414054,0.562666935,
1414055,0.478985618,
1414056,0.468207624,
1414057,0.506847697,
1414058,0.491239352,
1414059,0.466367379,
1414060,0.470521913,
1414061,0.478536155,
1414062,0.51228014,
1414063,0.492039941,
1414064,0.483953869,
1414065,0.531864932,
1414066,0.478337394,
1414067,0.531618797,
1414068,0.552387535,
1414069,0.518496728,
1414070,0.535165457,
1414071,0.516724294,
1414072,0.516231822,
1414073,0.542665408,
1414074,0.494681427,
1414075,0.508767919,
1414076,0.524114777,
1414077,0.504335788,
1414078,0.494018987,
1414079,0.559789019,
1414080,0.555655683,
1414081,0.488437571,
1414082,0.503955971,
1414083,0.505178895,
1414084,0.498389256,
1414085,0.469345242,
1414086,0.492832547,
1414087,0.445772398,
1414088,0.507873131,
1414089,0.492989977,
1414090,0.455429092,
1414091,0.526707879,
1414092,0.562314831,
1414093,0.467149266,
1414094,0.524113711,
1414095,0.506299224,
1414096,0.486128759,
1414097,0.53872929,
1414098,0.492087867,
1414099,0.501375852,
1414100,0.529784336,
1414101,0.471561182,
1414102,0.553454461,
1414103,0.502883736,
1414104,0.532734348,
1414105,0.498538587,
1414106,0.488313611,
1414107,0.508730682,
1414108,0.568665181,
1414109,0.509532083,
1414110,0.491282255,
1414111,0.498444384,
1414112,0.519728263,
1414113,0.496364183,
1414114,0.527159411,
1414115,0.480054251,
1414116,0.538241971,
1414117,0.482968258,
1414118,0.520650857,
1414119,0.489697047,
1414120,0.492630092,
1414121,0.492741506,
1414122,0.516546039,
1414123,0.532116342,
1414124,0.502353802,
1414125,0.558194699,
1414126,0.497833339,
1414127,0.494248291,
1414128,0.520698475,
1414129,0.497520955,
1414130,0.483171615,
1414131,0.511787318,
1414132,0.45111332,
1414133,0.487743604,
1414134,0.492957458,
1414135,0.523532525,
1414136,0.474812643,
1414137,0.459223824,
1414138,0.530051513,
1414139,0.483939517,
1414140,0.493971857,
1414141,0.574139991,
1414142,0.466299947,
1414143,0.495553499,
1414144,0.482353112,
1414145,0.501655378,
1414146,0.534439717,
1414147,0.48869972,
1414148,0.523210321,
1414149,0.488818491,
1414150,0.50269613,
1414151,0.507518533,
1414152,0.471416434,
1414153,0.477644399,
1414154,0.493606546,
1414155,0.462098741,
1414156,0.466795503,
1414157,0.559695198,
1414158,0.462529641,
1414159,0.483230111,
1414160,0.518265822,
1414161,0.49704677,
1414162,0.444363582,
1414163,0.48300719,
1414164,0.507292613,
1414165,0.470670908,
1414166,0.492261935,
1414167,0.472559015,
1414168,0.472744816,
1414169,0.46691831,
1414170,0.542245972,
1414171,0.472598024,
1414172,0.511995909,
1414173,0.468122633,
1414174,0.492370686,
1414175,0.494167632,
1414176,0.481877605,
1414177,0.525697468,
1414178,0.483203864,
1414179,0.506052215,
1414180,0.52435039,
1414181,0.477840475,
1414182,0.493420201,
1414183,0.539905633,
1414184,0.4920893,
1414185,0.559519129,
1414186,0.536237773,
1414187,0.474398714,
1414188,0.532956778,
1414189,0.482042445,
1414190,0.531180343,
1414191,0.551375513,
1414192,0.52446345,
1414193,0.514503799,
1414194,0.485337617,
1414195,0.493785609,
1414196,0.566484087,
1414197,0.505953292,
1414198,0.557867838,
1414199,0.517387548,
1414200,0.505851699,
1414201,0.545023349,
1414202,0.51307208,
1414203,0.527525111,
1414204,0.475901297,
1414205,0.509419914,
1414206,0.522220162,
1414207,0.567434557,
1414208,0.476584499,
1414209,0.486326579,
1414210,0.482891221,
1414211,0.432983941,
1414212,0.523564518,
1414213,0.471268182,
1414214,0.486465186,
1414215,0.516525762,
1414216,0.513382243,
1414217,0.522913408,
1414218,0.496573582,
1414219,0.526265513,
1414220,0.463537662,
1414221,0.526886243,
1414222,0.517921037,
1414223,0.437839382,
1414224,0.497960858,
1414225,0.522624083,
1414226,0.476972346,
1414227,0.478505893,
1414228,0.498169274,
1414229,0.458492979,
1414230,0.499634274,
1414231,0.50285135,
1414232,0.54661986,
1414233,0.49333199,
1414234,0.488503591,
1414235,0.483570464,
1414236,0.466706295,
1414237,0.514538724,
1414238,0.54588959,
1414239,0.469490936,
1414240,0.508917258,
1414241,0.530425535,
1414242,0.497173905,
1414243,0.538747688,
1414244,0.546967883,
1414245,0.488555317,
1414246,0.529002424,
1414247,0.526558286,
1414248,0.512311254,
1414249,0.454956702,
1414250,0.540752416,
1414251,0.547143859,
1414252,0.536400582,
1414253,0.503543267,
1414254,0.510992412,
1414255,0.497883826,
1414256,0.501516975,
1414257,0.490848659,
1414258,0.567609637,
1414259,0.462698419,
1414260,0.549365853,
1414261,0.482727183,
1414262,0.519595669,
1414263,0.535640615,
1414264,0.498568799,
1414265,0.57409382,
1414266,0.514135948,
1414267,0.507600255,
1414268,0.539833587,
1414269,0.506617181,
1414270,0.512543576,
1414271,0.49431287,
1414272,0.541534663,
1414273,0.497443779,
1414274,0.521974454,
1414275,0.519369891,
1414276,0.508555171,
1414277,0.498946003,
1414278,0.525475797,
1414279,0.484272522,
1414280,0.485514951,
1414281,0.480563641,
1414282,0.498039932,
1414283,0.477065517,
1414284,0.532583405,
1414285,0.542587666,
1414286,0.498011556,
1414287,0.512453815,
1414288,0.509839645,
1414289,0.511851318,
1414290,0.510112697,
1414291,0.484183221,
1414292,0.510844285,
1414293,0.515846458,
1414294,0.522671584,
1414295,0.533985142,
1414296,0.503254594,
1414297,0.545281954,
1414298,0.482100507,
1414299,0.492530363,
1414300,0.492799645,
1414301,0.461371376,
1414302,0.503228204,
1414303,0.521362928,
1414304,0.517585745,
1414305,0.466458487,
1414306,0.498999788,
1414307,0.578627709,
1414308,0.489014894,
1414309,0.481836939,
1414310,0.530802777,
1414311,0.468353083,
1414312,0.530475862,
1414313,0.503171698,
1414314,0.526981737,
1414315,0.528858406,
1414316,0.491891897,
1414317,0.510314293,
1414318,0.53237597,
1414319,0.512436786,
1414320,0.499633746,
1414321,0.458103388,
1414322,0.500601314,
1414323,0.49717934,
1414324,0.552895438,
1414325,0.551419087,
1414326,0.553056738,
1414327,0.473230327,
1414328,0.476527691,
1414329,0.466580517,
1414330,0.507774888,
1414331,0.509762991,
1414332,0.465956835,
1414333,0.517208219,
1414334,0.522640239,
1414335,0.542431461,
1414336,0.506481832,
1414337,0.524084005,
1414338,0.541950299,
1414339,0.476081189,
1414340,0.545829965,
1414341,0.462925572,
1414342,0.486165912,
1414343,0.534518922,
1414344,0.524179618,
1414345,0.487789448,
1414346,0.503743813,
1414347,0.482009076,
1414348,0.501921455,
1414349,0.486814672,
1414350,0.507245931,
1414351,0.51739159,
1414352,0.532595101,
1414353,0.52135523,
1414354,0.537646402,
1414355,0.495652193,
1414356,0.502470415,
1414357,0.529079091,
1414358,0.451632199,
1414359,0.492177175,
1414360,0.529535301,
1414361,0.510009886,
1414362,0.541922287,
1414363,0.472040168,
1414364,0.533825886,
1414365,0.523606861,
1414366,0.482125165,
1414367,0.532777098,
1414368,0.521555418,
1414369,0.526384871,
1414370,0.516513699,
1414371,0.526769,
1414372,0.508435136,
1414373,0.513972357,
1414374,0.491315149,
1414375,0.457296579,
1414376,0.46675487,
1414377,0.544174629,
1414378,0.518586026,
1414379,0.537684771,
1414380,0.464148807,
1414381,0.512816696,
1414382,0.477311968,
1414383,0.460338591,
1414384,0.521447827,
1414385,0.471936913,
1414386,0.467471607,
1414387,0.487569829,
1414388,0.511126902,
1414389,0.528573043,
1414390,0.495329297,
1414391,0.49655947,
1414392,0.576714663,
1414393,0.496719113,
1414394,0.517701615,
1414395,0.441229902,
1414396,0.487137817,
1414397,0.481009563,
1414398,0.483015031,
1414399,0.441366402,
1414400,0.508658113,
1414401,0.56937223,
1414402,0.516926335,
1414403,0.454066741,
1414404,0.460916628,
1414405,0.490904667,
1414406,0.521795449,
1414407,0.478216102,
1414408,0.427932354,
1414409,0.493219309,
1414410,0.457098554,
1414411,0.478179362,
1414412,0.532480885,
1414413,0.492166735,
1414414,0.51448556,
1414415,0.469209776,
1414416,0.516653748,
1414417,0.446972645,
1414418,0.496029631,
1414419,0.487487005,
1414420,0.468854452,
1414421,0.505941388,
1414422,0.518600371,
1414423,0.528614729,
1414424,0.497804554,
1414425,0.531103827,
1414426,0.512851207,
1414427,0.49689975,
1414428,0.522965315,
1414429,0.51393438,
1414430,0.502353893,
1414431,0.482293688,
1414432,0.492792898,
1414433,0.507103397,
1414434,0.493198509,
1414435,0.528456532,
1414436,0.512243905,
1414437,0.535824698,
1414438,0.500802431,
1414439,0.481581114,
1414440,0.530736263,
1414441,0.522966562,
1414442,0.532321833,
1414443,0.521000717,
1414444,0.517562278,
1414445,0.448298879,
1414446,0.488260472,
1414447,0.511953486,
1414448,0.555926707,
1414449,0.496064161,
1414450,0.473226509,
1414451,0.508425147,
1414452,0.506853933,
1414453,0.574947921,
1414454,0.468586184,
1414455,0.472922947,
1414456,0.520603456,
1414457,0.541714513,
1414458,0.519221551,
1414459,0.506606638,
1414460,0.463557191,
1414461,0.522728698,
1414462,0.564095652,
1414463,0.517148272,
1414464,0.479165134,
1414465,0.492709585,
1414466,0.486930418,
1414467,0.486733581,
1414468,0.48654936,
1414469,0.490875765,
1414470,0.530561007,
1414471,0.488637632,
1414472,0.519072144,
1414473,0.543826488,
1414474,0.512263126,
1414475,0.512504505,
1414476,0.490359931,
1414477,0.47320089,
1414478,0.541029496,
1414479,0.486232329,
1414480,0.581889041,
1414481,0.474578279,
1414482,0.512819579,
1414483,0.51659627,
1414484,0.47799739,
1414485,0.509434167,
1414486,0.563409484,
1414487,0.522593849,
1414488,0.530510134,
1414489,0.508000287,
1414490,0.47280531,
1414491,0.486474921,
1414492,0.470906128,
1414493,0.522351874,
1414494,0.551142262,
1414495,0.515385095,
1414496,0.518066807,
1414497,0.529445396,
1414498,0.487745611,
1414499,0.482716362,
1414500,0.552417217,
1414501,0.51742916,
1414502,0.506914908,
1414503,0.513267874,
1414504,0.482396965,
1414505,0.514478585,
1414506,0.486164482,
1414507,0.504348557,
1414508,0.457873351,
1414509,0.480133372,
1414510,0.517888942,
1414511,0.506721611,
1414512,0.452245598,
1414513,0.559620163,
1414514,0.52815524,
1414515,0.562193126,
1414516,0.517725895,
1414517,0.543340761,
1414518,0.485020173,
1414519,0.506385821,
1414520,0.491859523,
1414521,0.516367193,
1414522,0.476537122,
1414523,0.577227901,
1414524,0.517755078,
1414525,0.467054431,
1414526,0.463292183,
1414527,0.511001584,
1414528,0.487960843,
1414529,0.507677794,
1414530,0.527811172,
1414531,0.498572156,
1414532,0.472322565,
1414533,0.527140867,
1414534,0.507854064,
1414535,0.481043249,
1414536,0.533147069,
1414537,0.501402629,
1414538,0.527074422,
1414539,0.531835538,
1414540,0.48623035,
1414541,0.479111804,
1414542,0.480307241,
1414543,0.518016224,
1414544,0.547666724,
1414545,0.488393051,
1414546,0.503253473,
1414547,0.512133897,
1414548,0.504359677,
1414549,0.50743089,
1414550,0.546320351,
1414551,0.492353519,
1414552,0.481777628,
1414553,0.502933158,
1414554,0.505958209,
1414555,0.509740356,
1414556,0.543647138,
1414557,0.511248683,
1414558,0.543585954,
1414559,0.502831665,
1414560,0.4826817,
1414561,0.482063197,
1414562,0.506635117,
1414563,0.526282905,
1414564,0.433374215,
1414565,0.432554439,
1414566,0.524026556,
1414567,0.558374071,
1414568,0.51586947,
1414569,0.495100238,
1414570,0.506606226,
1414571,0.462090658,
1414572,0.498806928,
1414573,0.492066571,
1414574,0.511404174,
1414575,0.507841885,
1414576,0.477126128,
1414577,0.462919358,
1414578,0.536186638,
1414579,0.523208336,
1414580,0.497231002,
1414581,0.493764298,
1414582,0.488356068,
1414583,0.51659781,
1414584,0.531439647,
1414585,0.50688426,
1414586,0.502410607,
1414587,0.46797839,
1414588,0.497618072,
1414589,0.537975215,
1414590,0.583930877,
1414591,0.502438216,
1414592,0.518751747,
1414593,0.508421407,
1414594,0.543602456,
1414595,0.502007858,
1414596,0.538018774,
1414597,0.50330984,
1414598,0.543869203,
1414599,0.564331531,
1414600,0.517895077,
1414601,0.520660396,
1414602,0.533390896,
1414603,0.467086891,
1414604,0.506835086,
1414605,0.532595781,
1414606,0.487229921,
1414607,0.531448203,
1414608,0.467176811,
1414609,0.523669914,
1414610,0.502178784,
1414611,0.527193747,
1414612,0.506385698,
1414613,0.532818117,
1414614,0.467294035,
1414615,0.541169992,
1414616,0.523690789,
1414617,0.50794071,
1414618,0.48730343,
1414619,0.458361781,
1414620,0.489163431,
1414621,0.509106537,
1414622,0.46713232,
1414623,0.512617014,
1414624,0.537626834,
1414625,0.501530366,
1414626,0.487047474,
1414627,0.490436312,
1414628,0.527213475,
1414629,0.531998564,
1414630,0.503331139,
1414631,0.464958677,
1414632,0.542683217,
1414633,0.50644179,
1414634,0.52618808,
1414635,0.475167025,
1414636,0.481789062,
1414637,0.523298682,
1414638,0.499416909,
1414639,0.503106795,
1414640,0.467041729,
1414641,0.479446551,
1414642,0.482232169,
1414643,0.532962342,
1414644,0.496732295,
1414645,0.520415952,
1414646,0.47511814,
1414647,0.512703673,
1414648,0.551821905,
1414649,0.447504774,
1414650,0.488530549,
1414651,0.496012272,
1414652,0.512218913,
1414653,0.530289354,
1414654,0.511759106,
1414655,0.512610442,
1414656,0.487991598,
1414657,0.564381229,
1414658,0.492077684,
1414659,0.527006753,
1414660,0.531559514,
1414661,0.441269968,
1414662,0.564079718,
1414663,0.533646191,
1414664,0.477498957,
1414665,0.503416498,
1414666,0.492524497,
1414667,0.492087033,
1414668,0.467168449,
1414669,0.483523625,
1414670,0.496975919,
1414671,0.478794955,
1414672,0.502126625,
1414673,0.508285252,
1414674,0.498026812,
1414675,0.456792982,
1414676,0.550683888,
1414677,0.507469485,
1414678,0.503718202,
1414679,0.487246778,
1414680,0.534675764,
1414681,0.488781645,
1414682,0.458930598,
1414683,0.4621416,
1414684,0.493898265,
1414685,0.538895226,
1414686,0.482863721,
1414687,0.501680558,
1414688,0.495893052,
1414689,0.469579147,
1414690,0.498895838,
1414691,0.538442939,
1414692,0.490938568,
1414693,0.491089173,
1414694,0.47774375,
1414695,0.46810561,
1414696,0.527561436,
1414697,0.493613673,
1414698,0.502888132,
1414699,0.518092844,
1414700,0.525792717,
1414701,0.556773291,
1414702,0.488058488,
1414703,0.514876478,
1414704,0.447618706,
1414705,0.479655408,
1414706,0.547774908,
1414707,0.466370193,
1414708,0.495610478,
1414709,0.461530069,
1414710,0.526837739,
1414711,0.531855909,
1414712,0.579400819,
1414713,0.485110613,
1414714,0.54106157,
1414715,0.456385563,
1414716,0.510582534,
1414717,0.501565625,
1414718,0.521155259,
1414719,0.530200171,
1414720,0.491495621,
1414721,0.509296085,
1414722,0.482316354,
1414723,0.546296606,
1414724,0.485667851,
1414725,0.504371105,
1414726,0.472449338,
1414727,0.49065157,
1414728,0.478734787,
1414729,0.517371473,
1414730,0.48022225,
1414731,0.527657463,
1414732,0.518567398,
1414733,0.537698258,
1414734,0.538000617,
1414735,0.497134016,
1414736,0.495643257,
1414737,0.529395811,
1414738,0.507756096,
1414739,0.462101522,
1414740,0.504149902,
1414741,0.513176118,
1414742,0.475518122,
1414743,0.457565716,
1414744,0.536137078,
1414745,0.516006722,
1414746,0.49708987,
1414747,0.522768817,
1414748,0.522232262,
1414749,0.577173174,
1414750,0.494574461,
1414751,0.484477243,
1414752,0.514091102,
1414753,0.517031604,
1414754,0.475929851,
1414755,0.478248252,
